"id","registration","timestamp","lat","lon","altitude"
2844,"EC-KXU","2023-05-19 15:10:27.431",NULL,NULL,NULL
2845,"EC-ISZ","2023-05-19 15:10:27.811",NULL,NULL,NULL
2846,"EC-LAR","2023-05-19 15:10:28.224",NULL,NULL,NULL
2847,"EC-LGC","2023-05-19 15:10:28.669",NULL,NULL,NULL
2848,"EC-LGD","2023-05-19 15:10:29.069",NULL,NULL,NULL
2849,"EC-MHV","2023-05-19 15:10:29.508",NULL,NULL,NULL
2850,"EC-LBD","2023-05-19 15:14:57.485","40.090466","-3.638811","2475"
2851,"EC-MMF","2023-05-19 15:15:24.994",NULL,NULL,NULL
2852,"EC-MDO","2023-05-19 15:15:25.402",NULL,NULL,NULL
2853,"EC-IKS","2023-05-19 15:15:25.848",NULL,NULL,NULL
2854,"EC-ISB","2023-05-19 15:15:26.279",NULL,NULL,NULL
2855,"EC-LDF","2023-05-19 15:15:26.71",NULL,NULL,NULL
2856,"EC-KXU","2023-05-19 15:15:27.108",NULL,NULL,NULL
2857,"EC-ISZ","2023-05-19 15:15:27.489",NULL,NULL,NULL
2858,"EC-LAR","2023-05-19 15:15:27.855",NULL,NULL,NULL
2859,"EC-LGC","2023-05-19 15:15:28.252",NULL,NULL,NULL
2860,"EC-LGD","2023-05-19 15:15:28.619",NULL,NULL,NULL
2861,"EC-MHV","2023-05-19 15:15:29.03",NULL,NULL,NULL
2862,"EC-LBD","2023-05-19 15:14:57.485","40.090466","-3.638811","2575"
2863,"EC-MMF","2023-05-19 15:20:25.058",NULL,NULL,NULL
2864,"EC-MDO","2023-05-19 15:20:25.506",NULL,NULL,NULL
2865,"EC-IKS","2023-05-19 15:20:25.87",NULL,NULL,NULL
2866,"EC-ISB","2023-05-19 15:20:26.276",NULL,NULL,NULL
2867,"EC-LDF","2023-05-19 15:20:26.676",NULL,NULL,NULL
2868,"EC-KXU","2023-05-19 15:20:27.097",NULL,NULL,NULL
2869,"EC-ISZ","2023-05-19 15:20:27.471",NULL,NULL,NULL
2870,"EC-LAR","2023-05-19 15:20:27.898",NULL,NULL,NULL
2871,"EC-LGC","2023-05-19 15:20:28.308",NULL,NULL,NULL
2872,"EC-LGD","2023-05-19 15:20:28.773",NULL,NULL,NULL
2873,"EC-MHV","2023-05-19 15:20:29.215",NULL,NULL,NULL
2874,"EC-LBD","2023-05-19 15:14:57.485","40.090466","-3.638811","2625"
2875,"EC-MMF","2023-05-19 15:25:25.155",NULL,NULL,NULL
2876,"EC-MDO","2023-05-19 15:25:25.596",NULL,NULL,NULL
2877,"EC-IKS","2023-05-19 15:25:26.058",NULL,NULL,NULL
2878,"EC-ISB","2023-05-19 15:25:26.432",NULL,NULL,NULL
2879,"EC-LDF","2023-05-19 15:25:26.825",NULL,NULL,NULL
2880,"EC-KXU","2023-05-19 15:25:27.25",NULL,NULL,NULL
2881,"EC-ISZ","2023-05-19 15:25:27.629",NULL,NULL,NULL
2882,"EC-LAR","2023-05-19 15:25:28.017",NULL,NULL,NULL
2883,"EC-LGC","2023-05-19 15:25:28.446",NULL,NULL,NULL
2884,"EC-LGD","2023-05-19 15:25:28.851",NULL,NULL,NULL
2885,"EC-MHV","2023-05-19 15:25:29.291",NULL,NULL,NULL
2886,"EC-LBD","2023-05-19 15:14:57.485","40.090466","-3.638811","2475"
2887,"EC-MMF","2023-05-19 15:30:25.237",NULL,NULL,NULL
2888,"EC-MDO","2023-05-19 15:30:25.626",NULL,NULL,NULL
2889,"EC-IKS","2023-05-19 15:30:26.005",NULL,NULL,NULL
2890,"EC-ISB","2023-05-19 15:30:26.511",NULL,NULL,NULL
2891,"EC-LDF","2023-05-19 15:30:26.945",NULL,NULL,NULL
2892,"EC-KXU","2023-05-19 15:30:27.393",NULL,NULL,NULL
2893,"EC-ISZ","2023-05-19 15:30:27.844",NULL,NULL,NULL
2894,"EC-LAR","2023-05-19 15:30:28.274",NULL,NULL,NULL
2895,"EC-LGC","2023-05-19 15:30:28.641",NULL,NULL,NULL
2896,"EC-LGD","2023-05-19 15:30:29.073",NULL,NULL,NULL
2897,"EC-MHV","2023-05-19 15:30:29.436",NULL,NULL,NULL
2898,"EC-LBD","2023-05-19 15:14:57.485","40.090466","-3.638811","2425"
2899,"EC-MMF","2023-05-19 15:35:25.201",NULL,NULL,NULL
2900,"EC-MDO","2023-05-19 15:35:25.613",NULL,NULL,NULL
2901,"EC-IKS","2023-05-19 15:35:25.97",NULL,NULL,NULL
2902,"EC-ISB","2023-05-19 15:35:26.361",NULL,NULL,NULL
2903,"EC-LDF","2023-05-19 15:35:26.78",NULL,NULL,NULL
2904,"EC-KXU","2023-05-19 15:35:27.149",NULL,NULL,NULL
2905,"EC-ISZ","2023-05-19 15:35:27.55",NULL,NULL,NULL
2906,"EC-LAR","2023-05-19 15:35:27.972",NULL,NULL,NULL
2907,"EC-LGC","2023-05-19 15:35:28.372",NULL,NULL,NULL
2908,"EC-LGD","2023-05-19 15:35:28.791",NULL,NULL,NULL
2909,"EC-MHV","2023-05-19 15:35:29.153",NULL,NULL,NULL
2910,"EC-LBD","2023-05-19 15:14:57.485","40.090466","-3.638811","2325"
2911,"EC-MMF","2023-05-19 15:40:25.211",NULL,NULL,NULL
2912,"EC-MDO","2023-05-19 15:40:25.587",NULL,NULL,NULL
2913,"EC-IKS","2023-05-19 15:40:26.003",NULL,NULL,NULL
2914,"EC-ISB","2023-05-19 15:40:26.432",NULL,NULL,NULL
2915,"EC-LDF","2023-05-19 15:40:26.865",NULL,NULL,NULL
2916,"EC-KXU","2023-05-19 15:40:27.363",NULL,NULL,NULL
2917,"EC-ISZ","2023-05-19 15:40:27.74",NULL,NULL,NULL
2918,"EC-LAR","2023-05-19 15:40:28.215",NULL,NULL,NULL
2919,"EC-LGC","2023-05-19 15:40:28.601",NULL,NULL,NULL
2920,"EC-LGD","2023-05-19 15:40:29.011",NULL,NULL,NULL
2921,"EC-MHV","2023-05-19 15:40:29.386",NULL,NULL,NULL
2922,"EC-LBD","2023-05-19 15:14:57.485","40.090466","-3.638811","2275"
2923,"EC-MMF","2023-05-19 15:45:25.007",NULL,NULL,NULL
2924,"EC-MDO","2023-05-19 15:45:25.436",NULL,NULL,NULL
2925,"EC-IKS","2023-05-19 15:45:25.87",NULL,NULL,NULL
2926,"EC-ISB","2023-05-19 15:45:26.302",NULL,NULL,NULL
2927,"EC-LDF","2023-05-19 15:45:26.67",NULL,NULL,NULL
2928,"EC-KXU","2023-05-19 15:45:27.08",NULL,NULL,NULL
2929,"EC-ISZ","2023-05-19 15:45:27.468",NULL,NULL,NULL
2930,"EC-LAR","2023-05-19 15:45:27.897",NULL,NULL,NULL
2931,"EC-LGC","2023-05-19 15:45:28.292",NULL,NULL,NULL
2932,"EC-LGD","2023-05-19 15:45:28.728",NULL,NULL,NULL
2933,"EC-MHV","2023-05-19 15:45:29.161",NULL,NULL,NULL
2934,"EC-LBD","2023-05-19 15:14:57.485","40.090466","-3.638811","2175"
2935,"EC-MMF","2023-05-19 15:50:25.302",NULL,NULL,NULL
2936,"EC-MDO","2023-05-19 15:50:25.714",NULL,NULL,NULL
2937,"EC-IKS","2023-05-19 15:50:26.108",NULL,NULL,NULL
2938,"EC-ISB","2023-05-19 15:50:26.553",NULL,NULL,NULL
2939,"EC-LDF","2023-05-19 15:50:26.925",NULL,NULL,NULL
2940,"EC-KXU","2023-05-19 15:50:27.326",NULL,NULL,NULL
2941,"EC-ISZ","2023-05-19 15:50:27.753",NULL,NULL,NULL
2942,"EC-LAR","2023-05-19 15:50:28.118",NULL,NULL,NULL
2943,"EC-LGC","2023-05-19 15:50:28.503",NULL,NULL,NULL
2944,"EC-LGD","2023-05-19 15:50:28.897",NULL,NULL,NULL
2945,"EC-MHV","2023-05-19 15:50:29.26",NULL,NULL,NULL
2946,"EC-LBD","2023-05-19 15:14:57.485","40.090466","-3.638811","2025"
2947,"EC-MMF","2023-05-19 15:55:25.128",NULL,NULL,NULL
2948,"EC-MDO","2023-05-19 15:55:25.717",NULL,NULL,NULL
2949,"EC-IKS","2023-05-19 15:55:26.147",NULL,NULL,NULL
2950,"EC-ISB","2023-05-19 15:55:26.561",NULL,NULL,NULL
2951,"EC-LDF","2023-05-19 15:55:26.954",NULL,NULL,NULL
2952,"EC-KXU","2023-05-19 15:55:27.412",NULL,NULL,NULL
2953,"EC-ISZ","2023-05-19 15:55:27.815",NULL,NULL,NULL
2954,"EC-LAR","2023-05-19 15:55:28.261",NULL,NULL,NULL
2955,"EC-LGC","2023-05-19 15:55:28.739",NULL,NULL,NULL
2956,"EC-LGD","2023-05-19 15:55:29.17",NULL,NULL,NULL
2957,"EC-MHV","2023-05-19 15:55:29.539",NULL,NULL,NULL
2958,"EC-LBD","2023-05-19 16:00:24.508",NULL,NULL,NULL
2959,"EC-MMF","2023-05-19 16:00:24.819",NULL,NULL,NULL
2960,"EC-MDO","2023-05-19 16:00:25.182",NULL,NULL,NULL
2961,"EC-IKS","2023-05-19 16:00:25.528",NULL,NULL,NULL
2962,"EC-ISB","2023-05-19 16:00:25.855",NULL,NULL,NULL
2963,"EC-LDF","2023-05-19 16:00:26.195",NULL,NULL,NULL
2964,"EC-KXU","2023-05-19 16:00:26.514",NULL,NULL,NULL
2965,"EC-ISZ","2023-05-19 16:00:26.871",NULL,NULL,NULL
2966,"EC-LAR","2023-05-19 16:00:27.205",NULL,NULL,NULL
2967,"EC-LGC","2023-05-19 16:00:27.539",NULL,NULL,NULL
2968,"EC-LGD","2023-05-19 16:00:27.914",NULL,NULL,NULL
2969,"EC-MHV","2023-05-19 16:00:28.238",NULL,NULL,NULL
2970,"EC-LBD","2023-05-19 16:25:16.22","40.207665","-3.676702","2925"
2971,"EC-MMF","2023-05-19 16:25:25.166",NULL,NULL,NULL
2972,"EC-MDO","2023-05-19 16:25:25.597",NULL,NULL,NULL
2973,"EC-IKS","2023-05-19 16:25:26.06",NULL,NULL,NULL
2974,"EC-ISB","2023-05-19 16:25:26.427",NULL,NULL,NULL
2975,"EC-LDF","2023-05-19 16:25:26.874",NULL,NULL,NULL
2976,"EC-KXU","2023-05-19 16:25:27.276",NULL,NULL,NULL
2977,"EC-ISZ","2023-05-19 16:25:27.669",NULL,NULL,NULL
2978,"EC-LAR","2023-05-19 16:25:28.033",NULL,NULL,NULL
2979,"EC-LGC","2023-05-19 16:25:28.399",NULL,NULL,NULL
2980,"EC-LGD","2023-05-19 16:25:28.862",NULL,NULL,NULL
2981,"EC-MHV","2023-05-19 16:25:29.266",NULL,NULL,NULL
2982,"EC-LBD","2023-05-19 16:30:18.773","40.345308","-3.685638","2825"
2983,"EC-MMF","2023-05-19 16:30:25.173",NULL,NULL,NULL
2984,"EC-MDO","2023-05-19 16:30:25.585",NULL,NULL,NULL
2985,"EC-IKS","2023-05-19 16:30:25.985",NULL,NULL,NULL
2986,"EC-ISB","2023-05-19 16:30:26.377",NULL,NULL,NULL
2987,"EC-LDF","2023-05-19 16:30:26.791",NULL,NULL,NULL
2988,"EC-KXU","2023-05-19 16:30:27.139",NULL,NULL,NULL
2989,"EC-ISZ","2023-05-19 16:30:27.511",NULL,NULL,NULL
2990,"EC-LAR","2023-05-19 16:30:27.878",NULL,NULL,NULL
2991,"EC-LGC","2023-05-19 16:30:28.321",NULL,NULL,NULL
2992,"EC-LGD","2023-05-19 16:30:28.728",NULL,NULL,NULL
2993,"EC-MHV","2023-05-19 16:30:29.122",NULL,NULL,NULL
2994,"EC-LBD","2023-05-19 16:35:23","40.371761","-3.798754","2600"
2995,"EC-MMF","2023-05-19 16:35:25.171",NULL,NULL,NULL
2996,"EC-MDO","2023-05-19 16:35:25.63",NULL,NULL,NULL
2997,"EC-IKS","2023-05-19 16:35:26.006",NULL,NULL,NULL
2998,"EC-ISB","2023-05-19 16:35:26.41",NULL,NULL,NULL
2999,"EC-LDF","2023-05-19 16:35:26.767",NULL,NULL,NULL
3000,"EC-KXU","2023-05-19 16:35:27.212",NULL,NULL,NULL
3001,"EC-ISZ","2023-05-19 16:35:27.612",NULL,NULL,NULL
3002,"EC-LAR","2023-05-19 16:35:28.061",NULL,NULL,NULL
3003,"EC-LGC","2023-05-19 16:35:28.484",NULL,NULL,NULL
3004,"EC-LGD","2023-05-19 16:35:28.906",NULL,NULL,NULL
3005,"EC-MHV","2023-05-19 16:35:29.294",NULL,NULL,NULL
3006,"EC-LBD","2023-05-19 16:40:24.802",NULL,NULL,NULL
3007,"EC-MMF","2023-05-19 16:40:25.174",NULL,NULL,NULL
3008,"EC-MDO","2023-05-19 16:40:25.606",NULL,NULL,NULL
3009,"EC-IKS","2023-05-19 16:40:25.987",NULL,NULL,NULL
3010,"EC-ISB","2023-05-19 16:40:26.35",NULL,NULL,NULL
3011,"EC-LDF","2023-05-19 16:40:26.762",NULL,NULL,NULL
3012,"EC-KXU","2023-05-19 16:40:27.13",NULL,NULL,NULL
3013,"EC-ISZ","2023-05-19 16:40:27.546",NULL,NULL,NULL
3014,"EC-LAR","2023-05-19 16:40:28.02",NULL,NULL,NULL
3015,"EC-LGC","2023-05-19 16:40:28.457",NULL,NULL,NULL
3016,"EC-LGD","2023-05-19 16:40:28.881",NULL,NULL,NULL
3017,"EC-MHV","2023-05-19 16:40:29.333",NULL,NULL,NULL
3018,"EC-LBD","2023-05-19 16:45:24.831",NULL,NULL,NULL
3019,"EC-MMF","2023-05-19 16:45:25.255",NULL,NULL,NULL
3020,"EC-MDO","2023-05-19 16:45:25.61",NULL,NULL,NULL
3021,"EC-IKS","2023-05-19 16:45:26.04",NULL,NULL,NULL
3022,"EC-ISB","2023-05-19 16:45:26.454",NULL,NULL,NULL
3023,"EC-LDF","2023-05-19 16:45:26.842",NULL,NULL,NULL
3024,"EC-KXU","2023-05-19 16:45:27.268",NULL,NULL,NULL
3025,"EC-ISZ","2023-05-19 16:45:27.676",NULL,NULL,NULL
3026,"EC-LAR","2023-05-19 16:45:28.036",NULL,NULL,NULL
3027,"EC-LGC","2023-05-19 16:45:28.416",NULL,NULL,NULL
3028,"EC-LGD","2023-05-19 16:45:28.849",NULL,NULL,NULL
3029,"EC-MHV","2023-05-19 16:45:29.292",NULL,NULL,NULL
3030,"EC-LBD","2023-05-19 16:50:24.538",NULL,NULL,NULL
3031,"EC-MMF","2023-05-19 16:50:24.998",NULL,NULL,NULL
3032,"EC-MDO","2023-05-19 16:50:25.381",NULL,NULL,NULL
3033,"EC-IKS","2023-05-19 16:50:25.738",NULL,NULL,NULL
3034,"EC-ISB","2023-05-19 16:50:26.103",NULL,NULL,NULL
3035,"EC-LDF","2023-05-19 16:50:26.481",NULL,NULL,NULL
3036,"EC-KXU","2023-05-19 16:50:26.908",NULL,NULL,NULL
3037,"EC-ISZ","2023-05-19 16:50:27.334",NULL,NULL,NULL
3038,"EC-LAR","2023-05-19 16:50:27.74",NULL,NULL,NULL
3039,"EC-LGC","2023-05-19 16:50:28.106",NULL,NULL,NULL
3040,"EC-LGD","2023-05-19 16:50:28.48",NULL,NULL,NULL
3041,"EC-MHV","2023-05-19 16:50:28.866",NULL,NULL,NULL
3042,"EC-LBD","2023-05-19 16:55:24.632",NULL,NULL,NULL
3043,"EC-MMF","2023-05-19 16:55:24.992",NULL,NULL,NULL
3044,"EC-MDO","2023-05-19 16:55:25.381",NULL,NULL,NULL
3045,"EC-IKS","2023-05-19 16:55:25.74",NULL,NULL,NULL
3046,"EC-ISB","2023-05-19 16:55:26.18",NULL,NULL,NULL
3047,"EC-LDF","2023-05-19 16:55:26.567",NULL,NULL,NULL
3048,"EC-KXU","2023-05-19 16:55:26.997",NULL,NULL,NULL
3049,"EC-ISZ","2023-05-19 16:55:27.367",NULL,NULL,NULL
3050,"EC-LAR","2023-05-19 16:55:27.765",NULL,NULL,NULL
3051,"EC-LGC","2023-05-19 16:55:28.214",NULL,NULL,NULL
3052,"EC-LGD","2023-05-19 16:55:28.611",NULL,NULL,NULL
3053,"EC-MHV","2023-05-19 16:55:29.012",NULL,NULL,NULL
3054,"EC-LBD","2023-05-19 17:00:24.804",NULL,NULL,NULL
3055,"EC-MMF","2023-05-19 17:00:25.22",NULL,NULL,NULL
3056,"EC-MDO","2023-05-19 17:00:25.666",NULL,NULL,NULL
3057,"EC-IKS","2023-05-19 17:00:26.057",NULL,NULL,NULL
3058,"EC-ISB","2023-05-19 17:00:26.473",NULL,NULL,NULL
3059,"EC-LDF","2023-05-19 17:00:26.891",NULL,NULL,NULL
3060,"EC-KXU","2023-05-19 17:00:27.355",NULL,NULL,NULL
3061,"EC-ISZ","2023-05-19 17:00:27.737",NULL,NULL,NULL
3062,"EC-LAR","2023-05-19 17:00:28.127",NULL,NULL,NULL
3063,"EC-LGC","2023-05-19 17:00:28.505",NULL,NULL,NULL
3064,"EC-LGD","2023-05-19 17:00:28.863",NULL,NULL,NULL
3065,"EC-MHV","2023-05-19 17:00:29.279",NULL,NULL,NULL
3066,"EC-LBD","2023-05-19 17:05:24.672",NULL,NULL,NULL
3067,"EC-MMF","2023-05-19 17:05:25.043",NULL,NULL,NULL
3068,"EC-MDO","2023-05-19 17:05:25.431",NULL,NULL,NULL
3069,"EC-IKS","2023-05-19 17:05:25.825",NULL,NULL,NULL
3070,"EC-ISB","2023-05-19 17:05:26.177",NULL,NULL,NULL
3071,"EC-LDF","2023-05-19 17:05:26.545",NULL,NULL,NULL
3072,"EC-KXU","2023-05-19 17:05:26.961",NULL,NULL,NULL
3073,"EC-ISZ","2023-05-19 17:05:27.383",NULL,NULL,NULL
3074,"EC-LAR","2023-05-19 17:05:27.811",NULL,NULL,NULL
3075,"EC-LGC","2023-05-19 17:05:28.268",NULL,NULL,NULL
3076,"EC-LGD","2023-05-19 17:05:28.643",NULL,NULL,NULL
3077,"EC-MHV","2023-05-19 17:05:29.04",NULL,NULL,NULL
3078,"EC-LBD","2023-05-19 17:10:24.735",NULL,NULL,NULL
3079,"EC-MMF","2023-05-19 17:10:25.078",NULL,NULL,NULL
3080,"EC-MDO","2023-05-19 17:10:25.44",NULL,NULL,NULL
3081,"EC-IKS","2023-05-19 17:10:25.844",NULL,NULL,NULL
3082,"EC-ISB","2023-05-19 17:10:26.267",NULL,NULL,NULL
3083,"EC-LDF","2023-05-19 17:10:26.614",NULL,NULL,NULL
3084,"EC-KXU","2023-05-19 17:10:26.999",NULL,NULL,NULL
3085,"EC-ISZ","2023-05-19 17:10:27.36",NULL,NULL,NULL
3086,"EC-LAR","2023-05-19 17:10:27.724",NULL,NULL,NULL
3087,"EC-LGC","2023-05-19 17:10:28.149",NULL,NULL,NULL
3088,"EC-LGD","2023-05-19 17:10:28.504",NULL,NULL,NULL
3089,"EC-MHV","2023-05-19 17:10:28.864",NULL,NULL,NULL
3090,"EC-LBD","2023-05-19 17:15:24.615",NULL,NULL,NULL
3091,"EC-MMF","2023-05-19 17:15:25.019",NULL,NULL,NULL
3092,"EC-MDO","2023-05-19 17:15:25.455",NULL,NULL,NULL
3093,"EC-IKS","2023-05-19 17:15:25.82",NULL,NULL,NULL
3094,"EC-ISB","2023-05-19 17:15:26.218",NULL,NULL,NULL
3095,"EC-LDF","2023-05-19 17:15:26.608",NULL,NULL,NULL
3096,"EC-KXU","2023-05-19 17:15:26.96",NULL,NULL,NULL
3097,"EC-ISZ","2023-05-19 17:15:27.381",NULL,NULL,NULL
3098,"EC-LAR","2023-05-19 17:15:27.801",NULL,NULL,NULL
3099,"EC-LGC","2023-05-19 17:15:28.212",NULL,NULL,NULL
3100,"EC-LGD","2023-05-19 17:15:28.735",NULL,NULL,NULL
3101,"EC-MHV","2023-05-19 17:15:29.242",NULL,NULL,NULL
3102,"EC-LBD","2023-05-19 17:20:24.682",NULL,NULL,NULL
3103,"EC-MMF","2023-05-19 17:20:25.088",NULL,NULL,NULL
3104,"EC-MDO","2023-05-19 17:20:25.441",NULL,NULL,NULL
3105,"EC-IKS","2023-05-19 17:20:25.805",NULL,NULL,NULL
3106,"EC-ISB","2023-05-19 17:20:26.166",NULL,NULL,NULL
3107,"EC-LDF","2023-05-19 17:20:26.555",NULL,NULL,NULL
3108,"EC-KXU","2023-05-19 17:20:26.946",NULL,NULL,NULL
3109,"EC-ISZ","2023-05-19 17:20:27.349",NULL,NULL,NULL
3110,"EC-LAR","2023-05-19 17:20:27.775",NULL,NULL,NULL
3111,"EC-LGC","2023-05-19 17:20:28.199",NULL,NULL,NULL
3112,"EC-LGD","2023-05-19 17:20:28.559",NULL,NULL,NULL
3113,"EC-MHV","2023-05-19 17:20:28.911",NULL,NULL,NULL
3114,"EC-LBD","2023-05-19 17:25:24.69",NULL,NULL,NULL
3115,"EC-MMF","2023-05-19 17:25:25.04",NULL,NULL,NULL
3116,"EC-MDO","2023-05-19 17:25:25.435",NULL,NULL,NULL
3117,"EC-IKS","2023-05-19 17:25:25.861",NULL,NULL,NULL
3118,"EC-ISB","2023-05-19 17:25:26.269",NULL,NULL,NULL
3119,"EC-LDF","2023-05-19 17:25:26.674",NULL,NULL,NULL
3120,"EC-KXU","2023-05-19 17:25:27.047",NULL,NULL,NULL
3121,"EC-ISZ","2023-05-19 17:25:27.465",NULL,NULL,NULL
3122,"EC-LAR","2023-05-19 17:25:27.908",NULL,NULL,NULL
3123,"EC-LGC","2023-05-19 17:25:28.467",NULL,NULL,NULL
3124,"EC-LGD","2023-05-19 17:25:28.914",NULL,NULL,NULL
3125,"EC-MHV","2023-05-19 17:25:29.265",NULL,NULL,NULL
3126,"EC-LBD","2023-05-19 17:30:24.538",NULL,NULL,NULL
3127,"EC-MMF","2023-05-19 17:30:24.905",NULL,NULL,NULL
3128,"EC-MDO","2023-05-19 17:30:25.3",NULL,NULL,NULL
3129,"EC-IKS","2023-05-19 17:30:25.663",NULL,NULL,NULL
3130,"EC-ISB","2023-05-19 17:30:26.174",NULL,NULL,NULL
3131,"EC-LDF","2023-05-19 17:30:26.613",NULL,NULL,NULL
3132,"EC-KXU","2023-05-19 17:30:26.984",NULL,NULL,NULL
3133,"EC-ISZ","2023-05-19 17:30:27.361",NULL,NULL,NULL
3134,"EC-LAR","2023-05-19 17:30:27.744",NULL,NULL,NULL
3135,"EC-LGC","2023-05-19 17:30:28.106",NULL,NULL,NULL
3136,"EC-LGD","2023-05-19 17:30:28.458",NULL,NULL,NULL
3137,"EC-MHV","2023-05-19 17:30:28.803",NULL,NULL,NULL
3138,"EC-LBD","2023-05-19 17:35:24.864",NULL,NULL,NULL
3139,"EC-MMF","2023-05-19 17:35:25.293",NULL,NULL,NULL
3140,"EC-MDO","2023-05-19 17:35:25.725",NULL,NULL,NULL
3141,"EC-IKS","2023-05-19 17:35:26.132",NULL,NULL,NULL
3142,"EC-ISB","2023-05-19 17:35:26.492",NULL,NULL,NULL
3143,"EC-LDF","2023-05-19 17:35:26.888",NULL,NULL,NULL
3144,"EC-KXU","2023-05-19 17:35:27.303",NULL,NULL,NULL
3145,"EC-ISZ","2023-05-19 17:35:27.701",NULL,NULL,NULL
3146,"EC-LAR","2023-05-19 17:35:28.069",NULL,NULL,NULL
3147,"EC-LGC","2023-05-19 17:35:28.466",NULL,NULL,NULL
3148,"EC-LGD","2023-05-19 17:35:28.814",NULL,NULL,NULL
3149,"EC-MHV","2023-05-19 17:35:29.207",NULL,NULL,NULL
3150,"EC-LBD","2023-05-19 17:40:24.663",NULL,NULL,NULL
3151,"EC-MMF","2023-05-19 17:40:25.022",NULL,NULL,NULL
3152,"EC-MDO","2023-05-19 17:40:25.466",NULL,NULL,NULL
3153,"EC-IKS","2023-05-19 17:40:25.878",NULL,NULL,NULL
3154,"EC-ISB","2023-05-19 17:40:26.289",NULL,NULL,NULL
3155,"EC-LDF","2023-05-19 17:40:26.689",NULL,NULL,NULL
3156,"EC-KXU","2023-05-19 17:40:27.089",NULL,NULL,NULL
3157,"EC-ISZ","2023-05-19 17:40:27.505",NULL,NULL,NULL
3158,"EC-LAR","2023-05-19 17:40:27.887",NULL,NULL,NULL
3159,"EC-LGC","2023-05-19 17:40:28.298",NULL,NULL,NULL
3160,"EC-LGD","2023-05-19 17:40:28.744",NULL,NULL,NULL
3161,"EC-MHV","2023-05-19 17:40:29.213",NULL,NULL,NULL
3162,"EC-LBD","2023-05-19 17:45:24.813",NULL,NULL,NULL
3163,"EC-MMF","2023-05-19 17:45:25.239",NULL,NULL,NULL
3164,"EC-MDO","2023-05-19 17:45:25.666",NULL,NULL,NULL
3165,"EC-IKS","2023-05-19 17:45:26.023",NULL,NULL,NULL
3166,"EC-ISB","2023-05-19 17:45:26.43",NULL,NULL,NULL
3167,"EC-LDF","2023-05-19 17:45:26.784",NULL,NULL,NULL
3168,"EC-KXU","2023-05-19 17:45:27.213",NULL,NULL,NULL
3169,"EC-ISZ","2023-05-19 17:45:27.622",NULL,NULL,NULL
3170,"EC-LAR","2023-05-19 17:45:28.071",NULL,NULL,NULL
3171,"EC-LGC","2023-05-19 17:45:28.496",NULL,NULL,NULL
3172,"EC-LGD","2023-05-19 17:45:28.836",NULL,NULL,NULL
3173,"EC-MHV","2023-05-19 17:45:29.246",NULL,NULL,NULL
3174,"EC-LBD","2023-05-19 17:50:24.638",NULL,NULL,NULL
3175,"EC-MMF","2023-05-19 17:50:25.045",NULL,NULL,NULL
3176,"EC-MDO","2023-05-19 17:50:25.435",NULL,NULL,NULL
3177,"EC-IKS","2023-05-19 17:50:25.878",NULL,NULL,NULL
3178,"EC-ISB","2023-05-19 17:50:26.36",NULL,NULL,NULL
3179,"EC-LDF","2023-05-19 17:50:26.816",NULL,NULL,NULL
3180,"EC-KXU","2023-05-19 17:50:27.278",NULL,NULL,NULL
3181,"EC-ISZ","2023-05-19 17:50:27.839",NULL,NULL,NULL
3182,"EC-LAR","2023-05-19 17:50:28.215",NULL,NULL,NULL
3183,"EC-LGC","2023-05-19 17:50:28.611",NULL,NULL,NULL
3184,"EC-LGD","2023-05-19 17:50:28.983",NULL,NULL,NULL
3185,"EC-MHV","2023-05-19 17:50:29.423",NULL,NULL,NULL
3186,"EC-LBD","2023-05-19 17:55:24.645",NULL,NULL,NULL
3187,"EC-MMF","2023-05-19 17:55:25.053",NULL,NULL,NULL
3188,"EC-MDO","2023-05-19 17:55:25.433",NULL,NULL,NULL
3189,"EC-IKS","2023-05-19 17:55:25.876",NULL,NULL,NULL
3190,"EC-ISB","2023-05-19 17:55:26.222",NULL,NULL,NULL
3191,"EC-LDF","2023-05-19 17:55:26.569",NULL,NULL,NULL
3192,"EC-KXU","2023-05-19 17:55:26.984",NULL,NULL,NULL
3193,"EC-ISZ","2023-05-19 17:55:27.333",NULL,NULL,NULL
3194,"EC-LAR","2023-05-19 17:55:27.731",NULL,NULL,NULL
3195,"EC-LGC","2023-05-19 17:55:28.157",NULL,NULL,NULL
3196,"EC-LGD","2023-05-19 17:55:28.548",NULL,NULL,NULL
3197,"EC-MHV","2023-05-19 17:55:28.97",NULL,NULL,NULL
3198,"EC-LBD","2023-05-19 18:00:24.542",NULL,NULL,NULL
3199,"EC-MMF","2023-05-19 18:00:24.95",NULL,NULL,NULL
3200,"EC-MDO","2023-05-19 18:00:25.354",NULL,NULL,NULL
3201,"EC-IKS","2023-05-19 18:00:25.708",NULL,NULL,NULL
3202,"EC-ISB","2023-05-19 18:00:26.097",NULL,NULL,NULL
3203,"EC-LDF","2023-05-19 18:00:26.517",NULL,NULL,NULL
3204,"EC-KXU","2023-05-19 18:00:26.944",NULL,NULL,NULL
3205,"EC-ISZ","2023-05-19 18:00:27.376",NULL,NULL,NULL
3206,"EC-LAR","2023-05-19 18:00:27.783",NULL,NULL,NULL
3207,"EC-LGC","2023-05-19 18:00:28.189",NULL,NULL,NULL
3208,"EC-LGD","2023-05-19 18:00:28.615",NULL,NULL,NULL
3209,"EC-MHV","2023-05-19 18:00:28.974",NULL,NULL,NULL
